Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,TrackTemp,Humidity,RaceName
0 days 02:29:09.366000,NOR,4,68.754,65.0,3.0,,,17.494,30.657,20.603,0 days 02:28:18.140000,0 days 02:28:48.797000,0 days 02:29:09.400000,296.0,236.0,277.0,298.0,False,MEDIUM,13.0,True,McLaren,0 days 02:28:00.612000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:30:18.409000,NOR,4,69.043,66.0,3.0,,,17.418,30.971,20.654,0 days 02:29:26.818000,0 days 02:29:57.789000,0 days 02:30:18.443000,296.0,235.0,276.0,296.0,False,MEDIUM,14.0,True,McLaren,0 days 02:29:09.366000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:31:27.509000,NOR,4,69.1,67.0,3.0,,,17.488,30.825,20.787,0 days 02:30:35.931000,0 days 02:31:06.756000,0 days 02:31:27.543000,297.0,236.0,276.0,298.0,False,MEDIUM,15.0,True,McLaren,0 days 02:30:18.409000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:32:36.969000,NOR,4,69.46,68.0,3.0,,,17.41,30.918,21.132,0 days 02:31:44.953000,0 days 02:32:15.871000,0 days 02:32:37.003000,299.0,234.0,278.0,300.0,False,MEDIUM,16.0,True,McLaren,0 days 02:31:27.509000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:33:46.813000,NOR,4,69.844,69.0,3.0,,,17.487,31.128,21.229,0 days 02:32:54.490000,0 days 02:33:25.618000,0 days 02:33:46.847000,302.0,236.0,283.0,304.0,False,MEDIUM,17.0,True,McLaren,0 days 02:32:36.969000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 02:34:56.244000,NOR,4,69.431,70.0,3.0,,,17.267,31.143,21.021,0 days 02:34:04.114000,0 days 02:34:35.257000,0 days 02:34:56.278000,323.0,235.0,274.0,303.0,False,MEDIUM,18.0,True,McLaren,0 days 02:33:46.813000,,1,1.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 01:12:39.257000,PIA,81,90.706,1.0,1.0,,,,31.807,38.205,,0 days 01:12:01.211000,0 days 01:12:39.419000,305.0,231.0,238.0,292.0,False,MEDIUM,1.0,True,McLaren,0 days 01:11:08.287000,,124,2.0,,,False,False,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 01:14:32.765000,PIA,81,113.508,2.0,1.0,,,26.102,53.522,33.884,0 days 01:13:05.385000,0 days 01:13:58.907000,0 days 01:14:32.791000,146.0,157.0,196.0,125.0,True,MEDIUM,2.0,True,McLaren,0 days 01:12:39.257000,,4,2.0,,,False,False,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 01:16:25.402000,PIA,81,112.637,3.0,1.0,,,26.757,50.158,35.722,0 days 01:14:59.548000,0 days 01:15:49.706000,0 days 01:16:25.428000,189.0,172.0,274.0,159.0,True,MEDIUM,3.0,True,McLaren,0 days 01:14:32.765000,,41,2.0,,,False,False,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
0 days 01:17:35.929000,PIA,81,70.527,4.0,1.0,,,17.676,31.464,21.387,0 days 01:16:43.104000,0 days 01:17:14.568000,0 days 01:17:35.955000,297.0,230.0,274.0,293.0,True,MEDIUM,4.0,True,McLaren,0 days 01:16:25.402000,,1,2.0,,,False,True,30.347826086956523,49.166459627329196,31.981366459627328,Great Britain
