Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,TrackTemp,Humidity,RaceName
0 days 01:47:09.445000,RUS,63,82.847,35.0,2.0,,,27.359,28.187,27.301,0 days 01:46:14.001000,0 days 01:46:42.188000,0 days 01:47:09.489000,322.0,332.0,318.0,343.0,False,HARD,8.0,True,Mercedes,0 days 01:45:46.598000,,1,8.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:48:31.693000,RUS,63,82.248,36.0,2.0,,,26.963,28.098,27.187,0 days 01:47:36.452000,0 days 01:48:04.550000,0 days 01:48:31.737000,314.0,316.0,314.0,344.0,True,HARD,9.0,True,Mercedes,0 days 01:47:09.445000,,1,7.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:49:54.255000,RUS,63,82.562,37.0,2.0,,,27.269,28.107,27.186,0 days 01:48:59.006000,0 days 01:49:27.113000,0 days 01:49:54.299000,313.0,315.0,314.0,325.0,False,HARD,10.0,True,Mercedes,0 days 01:48:31.693000,,1,7.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:51:16.685000,RUS,63,82.43,38.0,2.0,,,27.299,27.953,27.178,0 days 01:50:21.598000,0 days 01:50:49.551000,0 days 01:51:16.729000,312.0,317.0,314.0,324.0,False,HARD,11.0,True,Mercedes,0 days 01:49:54.255000,,1,7.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:52:39.026000,RUS,63,82.341,39.0,2.0,,,27.253,27.915,27.173,0 days 01:51:43.982000,0 days 01:52:11.897000,0 days 01:52:39.070000,312.0,316.0,315.0,325.0,False,HARD,12.0,True,Mercedes,0 days 01:51:16.685000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:54:01.138000,RUS,63,82.112,40.0,2.0,,,27.257,27.828,27.027,0 days 01:53:06.327000,0 days 01:53:34.155000,0 days 01:54:01.182000,313.0,318.0,315.0,325.0,True,HARD,13.0,True,Mercedes,0 days 01:52:39.026000,,12,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:55:23.146000,RUS,63,82.008,41.0,2.0,,,27.204,27.773,27.031,0 days 01:54:28.386000,0 days 01:54:56.159000,0 days 01:55:23.190000,316.0,319.0,315.0,326.0,True,HARD,14.0,True,Mercedes,0 days 01:54:01.138000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:56:45.058000,RUS,63,81.912,42.0,2.0,,,27.13,27.749,27.033,0 days 01:55:50.320000,0 days 01:56:18.069000,0 days 01:56:45.102000,314.0,317.0,315.0,328.0,True,HARD,15.0,True,Mercedes,0 days 01:55:23.146000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:58:07.042000,RUS,63,81.984,43.0,2.0,,,27.155,27.734,27.095,0 days 01:57:12.257000,0 days 01:57:39.991000,0 days 01:58:07.086000,315.0,318.0,314.0,327.0,False,HARD,16.0,True,Mercedes,0 days 01:56:45.058000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:59:29.090000,RUS,63,82.048,44.0,2.0,,,27.125,27.838,27.085,0 days 01:58:34.211000,0 days 01:59:02.049000,0 days 01:59:29.134000,312.0,316.0,314.0,327.0,False,HARD,17.0,True,Mercedes,0 days 01:58:07.042000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:00:50.890000,RUS,63,81.8,45.0,2.0,,,27.082,27.722,26.996,0 days 01:59:56.216000,0 days 02:00:23.938000,0 days 02:00:50.934000,315.0,318.0,315.0,326.0,True,HARD,18.0,True,Mercedes,0 days 01:59:29.090000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:02:12.812000,RUS,63,81.922,46.0,2.0,,,27.147,27.649,27.126,0 days 02:01:18.081000,0 days 02:01:45.730000,0 days 02:02:12.856000,314.0,317.0,314.0,327.0,False,HARD,19.0,True,Mercedes,0 days 02:00:50.890000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:03:34.625000,RUS,63,81.813,47.0,2.0,,,27.159,27.676,26.978,0 days 02:02:40.015000,0 days 02:03:07.691000,0 days 02:03:34.669000,315.0,317.0,315.0,327.0,False,HARD,20.0,True,Mercedes,0 days 02:02:12.812000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:04:57.121000,RUS,63,82.496,48.0,2.0,,,27.43,27.978,27.088,0 days 02:04:02.099000,0 days 02:04:30.077000,0 days 02:04:57.165000,317.0,317.0,315.0,326.0,False,HARD,21.0,True,Mercedes,0 days 02:03:34.625000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:06:19.086000,RUS,63,81.965,49.0,2.0,,,27.219,27.675,27.071,0 days 02:05:24.384000,0 days 02:05:52.059000,0 days 02:06:19.130000,317.0,318.0,315.0,324.0,False,HARD,22.0,True,Mercedes,0 days 02:04:57.121000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:07:41.047000,RUS,63,81.961,50.0,2.0,,,27.196,27.752,27.013,0 days 02:06:46.326000,0 days 02:07:14.078000,0 days 02:07:41.091000,314.0,316.0,315.0,327.0,False,HARD,23.0,True,Mercedes,0 days 02:06:19.086000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:09:03.358000,RUS,63,82.311,51.0,2.0,,,27.278,27.862,27.171,0 days 02:08:08.369000,0 days 02:08:36.231000,0 days 02:09:03.402000,314.0,315.0,315.0,325.0,False,HARD,24.0,True,Mercedes,0 days 02:07:41.047000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:10:25.430000,RUS,63,82.072,52.0,2.0,,,27.131,27.796,27.145,0 days 02:09:30.533000,0 days 02:09:58.329000,0 days 02:10:25.474000,316.0,318.0,315.0,337.0,False,HARD,25.0,True,Mercedes,0 days 02:09:03.358000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:11:47.318000,RUS,63,81.888,53.0,2.0,,,27.146,27.761,26.981,0 days 02:10:52.620000,0 days 02:11:20.381000,0 days 02:11:47.362000,315.0,327.0,307.0,328.0,False,HARD,26.0,True,Mercedes,0 days 02:10:25.430000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 00:59:20.602000,HAM,44,90.49,1.0,1.0,,,,31.219,28.299,,0 days 00:58:52.444000,0 days 00:59:20.695000,339.0,313.0,317.0,298.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:57:49.893000,,1,8.0,,,False,False,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:00:46.104000,HAM,44,85.502,2.0,1.0,,,27.501,29.625,28.376,0 days 00:59:48.180000,0 days 01:00:17.805000,0 days 01:00:46.181000,330.0,339.0,316.0,337.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:59:20.602000,,1,8.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:02:11.590000,HAM,44,85.486,3.0,1.0,,,27.463,29.717,28.306,0 days 01:01:13.644000,0 days 01:01:43.361000,0 days 01:02:11.667000,325.0,339.0,315.0,343.0,True,MEDIUM,3.0,True,Ferrari,0 days 01:00:46.104000,,1,8.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:03:36.334000,HAM,44,84.744,4.0,1.0,,,27.415,29.339,27.99,0 days 01:02:39.082000,0 days 01:03:08.421000,0 days 01:03:36.411000,325.0,337.0,319.0,336.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:02:11.590000,,1,8.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:05:00.276000,HAM,44,83.942,5.0,1.0,,,26.922,29.052,27.968,0 days 01:04:03.333000,0 days 01:04:32.385000,0 days 01:05:00.353000,320.0,331.0,317.0,363.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:03:36.334000,,1,7.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:06:24.451000,HAM,44,84.175,6.0,1.0,,,27.175,28.891,28.109,0 days 01:05:27.528000,0 days 01:05:56.419000,0 days 01:06:24.528000,318.0,335.0,319.0,336.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:05:00.276000,,1,7.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:07:48.508000,HAM,44,84.057,7.0,1.0,,,26.956,28.949,28.152,0 days 01:06:51.484000,0 days 01:07:20.433000,0 days 01:07:48.585000,317.0,320.0,314.0,361.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:06:24.451000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:09:13.154000,HAM,44,84.646,8.0,1.0,,,27.378,29.043,28.225,0 days 01:08:15.963000,0 days 01:08:45.006000,0 days 01:09:13.231000,316.0,319.0,314.0,321.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:07:48.508000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:10:37.048000,HAM,44,83.894,9.0,1.0,,,27.281,28.742,27.871,0 days 01:09:40.512000,0 days 01:10:09.254000,0 days 01:10:37.125000,317.0,320.0,314.0,321.0,True,MEDIUM,9.0,True,Ferrari,0 days 01:09:13.154000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:12:00.872000,HAM,44,83.824,10.0,1.0,,,27.292,28.601,27.931,0 days 01:11:04.417000,0 days 01:11:33.018000,0 days 01:12:00.949000,318.0,322.0,314.0,323.0,True,MEDIUM,10.0,True,Ferrari,0 days 01:10:37.048000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:13:24.748000,HAM,44,83.876,11.0,1.0,,,27.302,28.721,27.853,0 days 01:12:28.251000,0 days 01:12:56.972000,0 days 01:13:24.825000,318.0,322.0,314.0,326.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:12:00.872000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:14:49.084000,HAM,44,84.336,12.0,1.0,,,27.19,29.13,28.016,0 days 01:13:52.015000,0 days 01:14:21.145000,0 days 01:14:49.161000,320.0,319.0,314.0,327.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:13:24.748000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:16:13.675000,HAM,44,84.591,13.0,1.0,,,27.642,28.932,28.017,0 days 01:15:16.803000,0 days 01:15:45.735000,0 days 01:16:13.752000,319.0,319.0,314.0,328.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:14:49.084000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:17:37.554000,HAM,44,83.879,14.0,1.0,,,27.329,28.646,27.904,0 days 01:16:41.081000,0 days 01:17:09.727000,0 days 01:17:37.631000,318.0,320.0,314.0,324.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:16:13.675000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:19:01.094000,HAM,44,83.54,15.0,1.0,,,27.185,28.574,27.781,0 days 01:18:04.816000,0 days 01:18:33.390000,0 days 01:19:01.171000,320.0,322.0,315.0,328.0,True,MEDIUM,15.0,True,Ferrari,0 days 01:17:37.554000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:20:24.837000,HAM,44,83.743,16.0,1.0,,,27.213,28.646,27.884,0 days 01:19:28.384000,0 days 01:19:57.030000,0 days 01:20:24.914000,320.0,320.0,315.0,326.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:19:01.094000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:21:48.526000,HAM,44,83.689,17.0,1.0,,,27.327,28.653,27.709,0 days 01:20:52.241000,0 days 01:21:20.894000,0 days 01:21:48.603000,319.0,320.0,315.0,326.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:20:24.837000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:23:12.228000,HAM,44,83.702,18.0,1.0,,,27.272,28.633,27.797,0 days 01:22:15.875000,0 days 01:22:44.508000,0 days 01:23:12.305000,317.0,319.0,316.0,327.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:21:48.526000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:24:35.741000,HAM,44,83.513,19.0,1.0,,,27.259,28.542,27.712,0 days 01:23:39.564000,0 days 01:24:08.106000,0 days 01:24:35.818000,321.0,321.0,315.0,328.0,True,MEDIUM,19.0,True,Ferrari,0 days 01:23:12.228000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:25:59.149000,HAM,44,83.408,20.0,1.0,,,27.232,28.548000000000002,27.628,0 days 01:25:03.050000,0 days 01:25:31.598000,0 days 01:25:59.226000,320.0,322.0,314.0,329.0,True,MEDIUM,20.0,True,Ferrari,0 days 01:24:35.741000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:27:22.621000,HAM,44,83.472,21.0,1.0,,,27.259,28.512,27.701,0 days 01:26:26.485000,0 days 01:26:54.997000,0 days 01:27:22.698000,319.0,320.0,316.0,327.0,False,MEDIUM,21.0,True,Ferrari,0 days 01:25:59.149000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:28:46.067000,HAM,44,83.446,22.0,1.0,,,27.195,28.489,27.762,0 days 01:27:49.893000,0 days 01:28:18.382000,0 days 01:28:46.144000,322.0,322.0,315.0,330.0,False,MEDIUM,22.0,True,Ferrari,0 days 01:27:22.621000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:30:09.473000,HAM,44,83.406,23.0,1.0,,,27.238,28.463,27.705,0 days 01:29:13.382000,0 days 01:29:41.845000,0 days 01:30:09.550000,321.0,322.0,315.0,331.0,True,MEDIUM,23.0,True,Ferrari,0 days 01:28:46.067000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:31:33.148000,HAM,44,83.675,24.0,1.0,,,27.28,28.596,27.799,0 days 01:30:36.830000,0 days 01:31:05.426000,0 days 01:31:33.225000,319.0,320.0,315.0,329.0,False,MEDIUM,24.0,True,Ferrari,0 days 01:30:09.473000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:32:56.666000,HAM,44,83.518,25.0,1.0,,,27.263,28.526,27.729,0 days 01:32:00.488000,0 days 01:32:29.014000,0 days 01:32:56.743000,320.0,322.0,316.0,329.0,False,MEDIUM,25.0,True,Ferrari,0 days 01:31:33.148000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:34:20.627000,HAM,44,83.961,26.0,1.0,,,27.347,28.813,27.801,0 days 01:33:24.090000,0 days 01:33:52.903000,0 days 01:34:20.704000,319.0,321.0,314.0,328.0,False,MEDIUM,26.0,True,Ferrari,0 days 01:32:56.666000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:35:44.039000,HAM,44,83.412,27.0,1.0,,,27.386,28.431,27.595,0 days 01:34:48.090000,0 days 01:35:16.521000,0 days 01:35:44.116000,323.0,323.0,314.0,329.0,False,MEDIUM,27.0,True,Ferrari,0 days 01:34:20.627000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:37:07.437000,HAM,44,83.398,28.0,1.0,,,27.393,28.349,27.656,0 days 01:36:11.509000,0 days 01:36:39.858000,0 days 01:37:07.514000,316.0,317.0,313.0,323.0,True,MEDIUM,28.0,True,Ferrari,0 days 01:35:44.039000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:38:30.481000,HAM,44,83.044,29.0,1.0,,,27.242,28.294,27.508,0 days 01:37:34.756000,0 days 01:38:03.050000,0 days 01:38:30.558000,320.0,321.0,313.0,326.0,True,MEDIUM,29.0,True,Ferrari,0 days 01:37:07.437000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:39:53.944000,HAM,44,83.463,30.0,1.0,,,27.352,28.513,27.598,0 days 01:38:57.910000,0 days 01:39:26.423000,0 days 01:39:54.021000,316.0,317.0,314.0,322.0,False,MEDIUM,30.0,True,Ferrari,0 days 01:38:30.481000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:41:17.580000,HAM,44,83.636,31.0,1.0,,,27.504,28.46,27.672,0 days 01:40:21.525000,0 days 01:40:49.985000,0 days 01:41:17.657000,316.0,318.0,314.0,322.0,False,MEDIUM,31.0,True,Ferrari,0 days 01:39:53.944000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:42:40.788000,HAM,44,83.208,32.0,1.0,,,27.345,28.302,27.561,0 days 01:41:45.002000,0 days 01:42:13.304000,0 days 01:42:40.865000,320.0,321.0,313.0,325.0,False,MEDIUM,32.0,True,Ferrari,0 days 01:41:17.580000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:44:03.798000,HAM,44,83.01,33.0,1.0,,,27.322,28.251,27.437,0 days 01:43:08.187000,0 days 01:43:36.438000,0 days 01:44:03.875000,319.0,320.0,313.0,324.0,True,MEDIUM,33.0,True,Ferrari,0 days 01:42:40.788000,,1,5.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:45:27.089000,HAM,44,83.291,34.0,1.0,,,27.341,28.41,27.54,0 days 01:44:31.216000,0 days 01:44:59.626000,0 days 01:45:27.166000,318.0,318.0,313.0,324.0,False,MEDIUM,34.0,True,Ferrari,0 days 01:44:03.798000,,1,4.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:46:50.081000,HAM,44,82.992,35.0,1.0,,,27.297,28.189,27.506,0 days 01:45:54.463000,0 days 01:46:22.652000,0 days 01:46:50.158000,317.0,318.0,314.0,323.0,True,MEDIUM,35.0,True,Ferrari,0 days 01:45:27.089000,,1,4.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:48:13.071000,HAM,44,82.99,36.0,1.0,,,27.25,28.266,27.474,0 days 01:47:17.408000,0 days 01:47:45.674000,0 days 01:48:13.148000,318.0,319.0,314.0,324.0,True,MEDIUM,36.0,True,Ferrari,0 days 01:46:50.081000,,1,4.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:49:35.949000,HAM,44,82.878,37.0,1.0,,,27.195,28.127,27.556,0 days 01:48:40.343000,0 days 01:49:08.470000,0 days 01:49:36.026000,318.0,318.0,315.0,322.0,True,MEDIUM,37.0,True,Ferrari,0 days 01:48:13.071000,,1,4.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:51:03.130000,HAM,44,87.181,38.0,1.0,,0 days 01:50:59.392000,27.227,28.211,31.743,0 days 01:50:03.253000,0 days 01:50:31.464000,0 days 01:51:03.207000,320.0,322.0,,324.0,False,MEDIUM,38.0,True,Ferrari,0 days 01:49:35.949000,,1,4.0,,,False,False,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:52:45.905000,HAM,44,102.775,39.0,2.0,0 days 01:51:23.392000,,47.127,28.217,27.431,0 days 01:51:50.334000,0 days 01:52:18.551000,0 days 01:52:45.982000,317.0,320.0,319.0,289.0,False,HARD,1.0,True,Ferrari,0 days 01:51:03.130000,,1,9.0,,,False,False,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:54:08.099000,HAM,44,82.194,40.0,2.0,,,26.847,27.87,27.477,0 days 01:53:12.829000,0 days 01:53:40.699000,0 days 01:54:08.176000,324.0,336.0,321.0,330.0,True,HARD,2.0,True,Ferrari,0 days 01:52:45.905000,,12,9.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:55:30.407000,HAM,44,82.308,41.0,2.0,,,26.817,28.118,27.373,0 days 01:54:34.993000,0 days 01:55:03.111000,0 days 01:55:30.484000,319.0,329.0,320.0,356.0,False,HARD,3.0,True,Ferrari,0 days 01:54:08.099000,,1,8.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:56:52.305000,HAM,44,81.898,42.0,2.0,,,26.794,27.931,27.173,0 days 01:55:57.278000,0 days 01:56:25.209000,0 days 01:56:52.382000,315.0,317.0,316.0,354.0,True,HARD,4.0,True,Ferrari,0 days 01:55:30.407000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:58:14.222000,HAM,44,81.917,43.0,2.0,,,27.008,27.77,27.139,0 days 01:57:19.390000,0 days 01:57:47.160000,0 days 01:58:14.299000,316.0,318.0,315.0,323.0,False,HARD,5.0,True,Ferrari,0 days 01:56:52.305000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:59:36.259000,HAM,44,82.037,44.0,2.0,,,27.034,27.858,27.145,0 days 01:58:41.333000,0 days 01:59:09.191000,0 days 01:59:36.336000,316.0,318.0,316.0,323.0,False,HARD,6.0,True,Ferrari,0 days 01:58:14.222000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:00:58.089000,HAM,44,81.83,45.0,2.0,,,26.941,27.801,27.088,0 days 02:00:03.277000,0 days 02:00:31.078000,0 days 02:00:58.166000,317.0,320.0,316.0,324.0,True,HARD,7.0,True,Ferrari,0 days 01:59:36.259000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:02:19.864000,HAM,44,81.775,46.0,2.0,,,26.965,27.822,26.988,0 days 02:01:25.131000,0 days 02:01:52.953000,0 days 02:02:19.941000,317.0,319.0,317.0,324.0,True,HARD,8.0,True,Ferrari,0 days 02:00:58.089000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:03:41.521000,HAM,44,81.657,47.0,2.0,,,27.049,27.657,26.951,0 days 02:02:46.990000,0 days 02:03:14.647000,0 days 02:03:41.598000,318.0,319.0,317.0,323.0,True,HARD,9.0,True,Ferrari,0 days 02:02:19.864000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:05:03.133000,HAM,44,81.612,48.0,2.0,,,26.961,27.665,26.986,0 days 02:04:08.559000,0 days 02:04:36.224000,0 days 02:05:03.210000,318.0,320.0,318.0,323.0,True,HARD,10.0,True,Ferrari,0 days 02:03:41.521000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:06:24.834000,HAM,44,81.701,49.0,2.0,,,27.052,27.634,27.015,0 days 02:05:30.262000,0 days 02:05:57.896000,0 days 02:06:24.911000,318.0,319.0,318.0,323.0,False,HARD,11.0,True,Ferrari,0 days 02:05:03.133000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:07:46.380000,HAM,44,81.546,50.0,2.0,,,26.965,27.585,26.996,0 days 02:06:51.876000,0 days 02:07:19.461000,0 days 02:07:46.457000,318.0,320.0,317.0,325.0,True,HARD,12.0,True,Ferrari,0 days 02:06:24.834000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:09:08.286000,HAM,44,81.906,51.0,2.0,,,26.93,27.928,27.048,0 days 02:08:13.387000,0 days 02:08:41.315000,0 days 02:09:08.363000,324.0,324.0,318.0,328.0,False,HARD,13.0,True,Ferrari,0 days 02:07:46.380000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:10:30.029000,HAM,44,81.743,52.0,2.0,,,26.905,27.793,27.045,0 days 02:09:35.268000,0 days 02:10:03.061000,0 days 02:10:30.106000,323.0,325.0,318.0,330.0,False,HARD,14.0,True,Ferrari,0 days 02:09:08.286000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 02:11:51.886000,HAM,44,81.857,53.0,2.0,,,26.838,27.826999999999998,27.192,0 days 02:10:56.944000,0 days 02:11:24.771000,0 days 02:11:51.963000,322.0,324.0,293.0,329.0,False,HARD,15.0,True,Ferrari,0 days 02:10:30.029000,,1,6.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 00:59:22.963000,ALB,23,92.851,1.0,1.0,,,,31.206,29.271,,0 days 00:58:53.850000,0 days 00:59:23.113000,323.0,330.0,312.0,272.0,False,HARD,1.0,True,Williams,0 days 00:57:49.893000,,1,13.0,,,False,False,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:00:48.725000,ALB,23,85.762,2.0,1.0,,,27.809,29.38,28.573,0 days 00:59:50.798000,0 days 01:00:20.178000,0 days 01:00:48.751000,322.0,342.0,313.0,330.0,True,HARD,2.0,True,Williams,0 days 00:59:22.963000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:02:13.963000,ALB,23,85.238,3.0,1.0,,,27.41,29.424,28.404,0 days 01:01:16.161000,0 days 01:01:45.585000,0 days 01:02:13.989000,319.0,340.0,313.0,352.0,True,HARD,3.0,True,Williams,0 days 01:00:48.725000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:03:39.390000,ALB,23,85.427,4.0,1.0,,,27.608,29.388,28.431,0 days 01:02:41.597000,0 days 01:03:10.985000,0 days 01:03:39.416000,315.0,336.0,314.0,351.0,False,HARD,4.0,True,Williams,0 days 01:02:13.963000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:05:03.988000,ALB,23,84.598,5.0,1.0,,,27.17,29.072,28.356,0 days 01:04:06.586000,0 days 01:04:35.658000,0 days 01:05:04.014000,317.0,340.0,315.0,356.0,True,HARD,5.0,True,Williams,0 days 01:03:39.390000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:06:28.731000,ALB,23,84.743,6.0,1.0,,,27.261,29.151,28.331,0 days 01:05:31.275000,0 days 01:06:00.426000,0 days 01:06:28.757000,320.0,335.0,313.0,348.0,False,HARD,6.0,True,Williams,0 days 01:05:03.988000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
0 days 01:07:53.467000,ALB,23,84.736,7.0,1.0,,,27.422,29.028,28.286,0 days 01:06:56.179000,0 days 01:07:25.207000,0 days 01:07:53.493000,316.0,333.0,313.0,343.0,False,HARD,7.0,True,Williams,0 days 01:06:28.731000,,1,13.0,,,False,True,26.76111111111111,43.28819444444444,42.604166666666664,Italy
